ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
6975461,HR379726,06/17/2009 11:20:00 AM,014XX E 52ND ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,2132,002,4,41,03,1186923,1870951,2009,02/28/2018 03:56:25 PM,41.80099946,-87.590012513,"(41.80099946, -87.590012513)"
6900087,HR306165,05/06/2009 01:07:22 PM,061XX S KIMBARK AVE,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,false,false,0314,003,20,42,04B,1185698,1864490,2009,02/28/2018 03:56:25 PM,41.783298944,-87.594708522,"(41.783298944, -87.594708522)"
6968591,HR369775,06/11/2009 02:15:00 PM,055XX S LAKE PARK AVE,0460,BATTERY,SIMPLE,STREET,false,false,2132,002,5,41,08B,1187594,1868671,2009,02/04/2016 06:33:39 AM,41.794727026,-87.587624299,"(41.794727026, -87.587624299)"
6949589,HR355174,06/03/2009 12:02:00 AM,013XX E 52ND ST,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,SIDEWALK,false,false,2131,002,4,41,03,1185822,1870924,2009,02/28/2018 03:56:25 PM,41.800951426,-87.594051053,"(41.800951426, -87.594051053)"
6985585,HR382955,06/19/2009 02:27:50 AM,056XX S STONY ISLAND AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,false,false,0331,003,5,41,03,1187862,1867976,2009,02/28/2018 03:56:25 PM,41.792813511,-87.586663698,"(41.792813511, -87.586663698)"
7029806,HR435728,07/18/2009 01:23:00 PM,054XX S UNIVERSITY AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,2131,002,4,41,03,1184718,1869696,2009,02/28/2018 03:56:25 PM,41.797607683,-87.598138262,"(41.797607683, -87.598138262)"
6873556,HR278850,04/20/2009 10:40:00 PM,055XX S BLACKSTONE AVE,0313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,STREET,false,false,2133,002,5,41,03,1186860,1868556,2009,02/10/2018 03:50:01 PM,41.794428897,-87.590319472,"(41.794428897, -87.590319472)"
6996736,HR401892,06/29/2009 01:48:00 PM,014XX E 52ND ST,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,2132,002,4,41,03,1186889,1870950,2009,02/28/2018 03:56:25 PM,41.800997523,-87.590137233,"(41.800997523, -87.590137233)"
6859615,HR265544,04/13/2009 10:30:00 AM,011XX E 58TH ST,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,false,false,2133,002,5,41,04A,1184905,1866784,2009,02/28/2018 03:56:25 PM,41.789612529,-87.597543911,"(41.789612529, -87.597543911)"
7051516,HR457558,07/30/2009 08:45:00 PM,054XX S KENWOOD AVE,0320,ROBBERY,STRONGARM - NO WEAPON,PARK PROPERTY,true,false,2131,002,4,41,03,1186000,1869589,2009,02/28/2018 03:56:25 PM,41.797283882,-87.593440417,"(41.797283882, -87.593440417)"
6875865,HR275208,04/17/2009 03:30:00 PM,009XX E 54TH PL,0320,ROBBERY,STRONGARM - NO WEAPON,ALLEY,false,false,2131,002,5,41,03,1183588,1869273,2009,02/10/2018 03:50:01 PM,41.796473382,-87.602295282,"(41.796473382, -87.602295282)"
6868462,HR275932,04/19/2009 04:20:00 AM,054XX S ELLIS AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,2131,002,4,41,03,1183866,1869676,2009,02/28/2018 03:56:25 PM,41.797572754,-87.601263259,"(41.797572754, -87.601263259)"
6928811,HR332988,05/21/2009 08:40:00 AM,051XX S INGLESIDE AVE,0460,BATTERY,SIMPLE,STREET,false,false,2124,002,4,41,08B,1183412,1871263,2009,02/28/2018 03:56:25 PM,41.801938208,-87.602878669,"(41.801938208, -87.602878669)"
7000964,HR405001,07/01/2009 01:48:00 AM,053XX S CORNELL AVE,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,STREET,true,false,2132,002,5,41,08B,1188156,1870315,2009,02/28/2018 03:56:25 PM,41.799224883,-87.585511041,"(41.799224883, -87.585511041)"
6905008,HR312585,05/09/2009 10:47:00 PM,059XX S COTTAGE GROVE AVE,0560,ASSAULT,SIMPLE,STREET,false,false,2133,002,5,41,08A,1182598,1865550,2009,02/04/2016 06:33:39 AM,41.786280192,-87.606041151,"(41.786280192, -87.606041151)"
6918317,HR321620,05/14/2009 09:55:00 PM,061XX S KIMBARK AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,false,false,0314,003,20,42,04A,1185698,1864497,2009,02/28/2018 03:56:25 PM,41.783318153,-87.594708301,"(41.783318153, -87.594708301)"
6939913,HR344978,05/28/2009 09:29:00 AM,054XX S CORNELL AVE,0460,BATTERY,SIMPLE,STREET,true,false,2132,002,5,41,08B,1188174,1869688,2009,02/28/2018 03:56:25 PM,41.797503921,-87.585465037,"(41.797503921, -87.585465037)"
6903140,HR309690,05/08/2009 11:00:00 AM,051XX S KIMBARK AVE,0330,ROBBERY,AGGRAVATED,ALLEY,false,false,2124,002,4,41,03,1185539,1871242,2009,02/28/2018 03:56:25 PM,41.801830716,-87.59507888,"(41.801830716, -87.59507888)"
6975737,HR379778,06/17/2009 11:45:00 AM,054XX S HYDE PARK BLVD,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,2132,002,5,41,03,1188581,1869388,2009,02/28/2018 03:56:25 PM,41.796670973,-87.583982123,"(41.796670973, -87.583982123)"
6942618,HR346253,05/28/2009 08:45:00 PM,050XX S BLACKSTONE AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,2124,002,4,39,03,1186773,1871970,2009,02/28/2018 03:56:25 PM,41.803799227,-87.590530312,"(41.803799227, -87.590530312)"
7041678,HR448982,07/26/2009 02:13:00 AM,051XX S CORNELL AVE,0460,BATTERY,SIMPLE,STREET,true,false,2132,002,4,41,08B,1187903,1871290,2009,02/28/2018 03:56:25 PM,41.801906388,-87.586407769,"(41.801906388, -87.586407769)"
7002798,HR407439,07/02/2009 12:06:00 PM,055XX S SHORE DR,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,false,false,2132,002,5,41,04A,1189552,1868725,2009,02/28/2018 03:56:25 PM,41.794828373,-87.580442725,"(41.794828373, -87.580442725)"
6873544,HR278845,04/20/2009 11:00:00 PM,052XX S KENWOOD AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,2131,002,4,41,03,1186058,1870718,2009,02/28/2018 03:56:25 PM,41.800380573,-87.593192078,"(41.800380573, -87.593192078)"
6876927,HR281429,04/22/2009 01:00:00 PM,060XX S COTTAGE GROVE AVE,0560,ASSAULT,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),false,false,0313,003,20,42,08A,1182604,1865115,2009,02/28/2018 03:56:25 PM,41.785086374,-87.606032644,"(41.785086374, -87.606032644)"
6967095,HR371260,06/12/2009 11:20:00 AM,051XX S INGLESIDE AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,2124,002,4,41,03,1183413,1871214,2009,02/28/2018 03:56:25 PM,41.801803725,-87.602876529,"(41.801803725, -87.602876529)"
6968673,HR371615,06/12/2009 02:45:00 PM,059XX S LAKE SHORE DR,031A,ROBBERY,ARMED: HANDGUN,PARK PROPERTY,false,false,0331,003,5,41,03,1190311,1866024,2009,02/28/2018 03:56:25 PM,41.787398367,-87.577746575,"(41.787398367, -87.577746575)"
6867336,HR271662,04/16/2009 06:35:00 PM,054XX S DREXEL AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,2131,002,5,41,08A,1183162,1869264,2009,02/04/2016 06:33:39 AM,41.796458615,-87.603857722,"(41.796458615, -87.603857722)"
6921287,HR326782,05/17/2009 11:06:11 PM,010XX E 60TH ST,0330,ROBBERY,AGGRAVATED,STREET,true,false,2133,002,5,41,03,1184045,1865435,2009,02/28/2018 03:56:25 PM,41.785930912,-87.600739376,"(41.785930912, -87.600739376)"
7042796,HR450358,07/26/2009 09:30:00 PM,062XX S STONY ISLAND AVE,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,false,false,0314,003,5,42,04A,1187938,1864159,2009,02/28/2018 03:56:25 PM,41.782337559,-87.586506596,"(41.782337559, -87.586506596)"
6920593,HR324697,05/16/2009 05:47:01 PM,051XX S INGLESIDE AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,2124,002,4,41,08B,1183414,1871193,2009,02/28/2018 03:56:25 PM,41.801746076,-87.602873516,"(41.801746076, -87.602873516)"
6914243,HR316350,05/12/2009 10:04:00 AM,050XX S DREXEL BLVD,0460,BATTERY,SIMPLE,STREET,false,false,2124,002,4,39,08B,1183167,1871764,2009,02/28/2018 03:56:25 PM,41.803318702,-87.603761575,"(41.803318702, -87.603761575)"
6835059,HR238174,03/27/2009 01:00:00 PM,052XX S DORCHESTER AVE,0460,BATTERY,SIMPLE,STREET,true,false,2131,002,4,41,08B,1186438,1870658,2009,02/28/2018 03:56:25 PM,41.800206942,-87.591800419,"(41.800206942, -87.591800419)"
6913250,HR315563,05/11/2009 06:55:00 PM,015XX E 54TH ST,033A,ROBBERY,ATTEMPT: ARMED-HANDGUN,SIDEWALK,false,false,2132,002,4,41,03,1187305,1869893,2009,02/28/2018 03:56:25 PM,41.798087158,-87.588645223,"(41.798087158, -87.588645223)"
7000543,HR406531,06/30/2009 07:45:00 PM,060XX S STONY ISLAND AVE,0460,BATTERY,SIMPLE,PARK PROPERTY,false,false,0314,003,5,42,08B,1187912,1865164,2009,02/10/2018 03:50:01 PM,41.785095977,-87.586569917,"(41.785095977, -87.586569917)"
6918264,HR319760,05/13/2009 11:55:00 PM,052XX S ELLIS AVE,0320,ROBBERY,STRONGARM - NO WEAPON,ALLEY,false,false,2131,002,4,41,03,1183836,1870850,2009,02/28/2018 03:56:25 PM,41.800795006,-87.60133661,"(41.800795006, -87.60133661)"
6868470,HR275923,04/19/2009 04:00:00 AM,054XX S ELLIS AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,2131,002,4,41,03,1183870,1869504,2009,02/10/2018 03:50:01 PM,41.797100679,-87.601253962,"(41.797100679, -87.601253962)"
6919473,HR324136,05/13/2009 11:45:00 PM,052XX S BLACKSTONE AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,2131,002,4,41,08B,1186800,1870814,2009,02/28/2018 03:56:25 PM,41.80062644,-87.590467932,"(41.80062644, -87.590467932)"
6933271,HR338713,05/24/2009 02:30:00 PM,051XX S LAKE PARK AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,2132,002,4,41,03,1187536,1871363,2009,02/28/2018 03:56:25 PM,41.802115448,-87.58775136,"(41.802115448, -87.58775136)"
6973931,HR371408,05/22/2009 07:00:00 PM,013XX E 53RD ST,0560,ASSAULT,SIMPLE,STREET,false,false,2131,002,4,41,08A,1186328,1870402,2009,02/28/2018 03:56:25 PM,41.799507062,-87.59221191,"(41.799507062, -87.59221191)"
7039381,HR405098,06/30/2009 07:30:00 PM,061XX S STONY ISLAND AVE,0460,BATTERY,SIMPLE,PARK PROPERTY,false,false,0314,003,5,42,08B,1187927,1864621,2009,02/04/2016 06:33:39 AM,41.783605585,-87.586532213,"(41.783605585, -87.586532213)"
7002338,HR408519,07/03/2009 12:05:00 AM,054XX S KIMBARK AVE,031A,ROBBERY,ARMED: HANDGUN,PARK PROPERTY,false,false,2131,002,4,41,03,1185583,1869507,2009,02/28/2018 03:56:25 PM,41.797068707,-87.594972173,"(41.797068707, -87.594972173)"
6994592,HR400992,06/28/2009 11:25:00 PM,014XX E 53RD ST,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,false,false,2131,002,4,41,04B,1186597,1870408,2009,02/10/2018 03:50:01 PM,41.799517158,-87.591225242,"(41.799517158, -87.591225242)"
7014922,HR421824,07/10/2009 01:00:00 PM,061XX S COTTAGE GROVE AVE,0460,BATTERY,SIMPLE,STREET,false,false,0313,003,20,42,08B,1182619,1864513,2009,02/10/2018 03:50:01 PM,41.783434083,-87.605996318,"(41.783434083, -87.605996318)"
6961383,HR365210,06/08/2009 10:35:00 PM,054XX S HARPER AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,2132,002,4,41,03,1187199,1869597,2009,02/28/2018 03:56:25 PM,41.797277431,-87.589043337,"(41.797277431, -87.589043337)"
7019401,HR427241,07/13/2009 06:30:00 PM,053XX S MARYLAND AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,2131,002,5,41,08A,1182815,1869772,2009,02/28/2018 03:56:25 PM,41.797860683,-87.605114405,"(41.797860683, -87.605114405)"
6961888,HR367160,06/10/2009 12:45:00 AM,008XX E HYDE PARK BLVD,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,2124,002,4,41,04A,1182731,1871378,2009,02/28/2018 03:56:25 PM,41.802269632,-87.605372566,"(41.802269632, -87.605372566)"
6901250,HR307241,05/07/2009 12:50:00 AM,054XX S WOODLAWN AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,2131,002,4,41,03,1185141,1869541,2009,02/28/2018 03:56:25 PM,41.797172412,-87.596591949,"(41.797172412, -87.596591949)"
7013341,HR420650,07/09/2009 10:20:00 PM,061XX S INGLESIDE AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,0313,003,20,42,03,1183505,1864457,2009,02/28/2018 03:56:25 PM,41.783259802,-87.602749721,"(41.783259802, -87.602749721)"
7004709,HR411642,07/05/2009 12:00:00 AM,057XX S HARPER AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,true,false,2132,002,5,41,03,1187230,1867156,2009,02/28/2018 03:56:25 PM,41.790578408,-87.589007161,"(41.790578408, -87.589007161)"
6955195,HR359801,06/05/2009 05:03:00 PM,013XX E 55TH ST,0330,ROBBERY,AGGRAVATED,STREET,true,false,2131,002,4,41,03,1186188,1868801,2009,02/28/2018 03:56:25 PM,41.795117108,-87.5927759,"(41.795117108, -87.5927759)"
6892945,HR298690,05/01/2009 10:30:00 PM,055XX S ELLIS AVE,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,PARKING LOT/GARAGE(NON.RESID.),false,false,2133,002,5,41,02,1183844,1868582,2009,02/28/2018 03:56:25 PM,41.794571243,-87.601378095,"(41.794571243, -87.601378095)"
6923347,HR327993,05/18/2009 04:35:00 PM,054XX S DORCHESTER AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,2131,002,4,41,03,1186462,1869736,2009,02/28/2018 03:56:25 PM,41.797676337,-87.591741576,"(41.797676337, -87.591741576)"
6982536,HR387772,06/21/2009 11:05:00 PM,017XX E 56TH ST,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,false,false,0331,003,5,41,04B,1188708,1868206,2009,02/28/2018 03:56:25 PM,41.793424442,-87.583554214,"(41.793424442, -87.583554214)"
6939928,HR344428,05/27/2009 08:40:00 PM,052XX S DREXEL AVE,0460,BATTERY,SIMPLE,SIDEWALK,true,false,2131,002,5,41,08B,1183138,1870236,2009,02/28/2018 03:56:25 PM,41.799126422,-87.603915485,"(41.799126422, -87.603915485)"
6896175,HR303356,05/04/2009 08:10:00 PM,061XX S KIMBARK AVE,0560,ASSAULT,SIMPLE,SIDEWALK,true,false,0314,003,20,42,08A,1185699,1864449,2009,02/28/2018 03:56:25 PM,41.783186413,-87.594706146,"(41.783186413, -87.594706146)"
6982658,HR386036,06/20/2009 10:25:00 PM,055XX S LAKE SHORE DR SB,0460,BATTERY,SIMPLE,PARK PROPERTY,false,false,2132,002,5,41,08B,1189847,1868716,2009,02/28/2018 03:56:25 PM,41.794796582,-87.579361271,"(41.794796582, -87.579361271)"
7032104,HR439653,07/20/2009 07:55:00 PM,062XX S STONY ISLAND AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,false,false,0314,003,5,42,04B,1187940,1864073,2009,02/28/2018 03:56:25 PM,41.78210152,-87.586502002,"(41.78210152, -87.586502002)"
7005773,HR413237,07/05/2009 11:30:00 PM,014XX E 54TH ST,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,2131,002,4,41,03,1186599,1869875,2009,02/10/2018 03:50:01 PM,41.798054519,-87.591234783,"(41.798054519, -87.591234783)"
6976333,HR381035,06/17/2009 11:58:00 PM,008XX E HYDE PARK BLVD,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,SIDEWALK,true,false,2124,002,4,41,08B,1182900,1871382,2009,02/28/2018 03:56:25 PM,41.802276679,-87.604752655,"(41.802276679, -87.604752655)"
7029848,HR435781,07/18/2009 01:30:00 PM,061XX S COTTAGE GROVE AVE,0560,ASSAULT,SIMPLE,ALLEY,true,false,0313,003,20,42,08A,1182617,1864574,2009,02/04/2016 06:33:39 AM,41.783601519,-87.606001759,"(41.783601519, -87.606001759)"
6873477,HR271225,04/16/2009 07:45:00 AM,050XX S DREXEL BLVD,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,2124,002,4,39,03,1183168,1871737,2009,02/28/2018 03:56:25 PM,41.803244589,-87.603758748,"(41.803244589, -87.603758748)"
7000779,HR406690,07/01/2009 11:30:00 PM,052XX S WOODLAWN AVE,031A,ROBBERY,ARMED: HANDGUN,PARK PROPERTY,false,false,2131,002,4,41,03,1185111,1870736,2009,02/10/2018 03:50:01 PM,41.800452291,-87.596664406,"(41.800452291, -87.596664406)"
6852464,HR256978,04/07/2009 09:39:00 PM,012XX E 59TH ST,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,SIDEWALK,true,false,2133,002,5,41,08B,1185368,1866131,2009,02/28/2018 03:56:25 PM,41.787809758,-87.595866792,"(41.787809758, -87.595866792)"
6937710,HR341569,05/26/2009 12:34:00 PM,052XX S DORCHESTER AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,true,false,2131,002,4,41,03,1186435,1870750,2009,02/28/2018 03:56:25 PM,41.800459467,-87.59180851,"(41.800459467, -87.59180851)"
6904516,HR311418,05/09/2009 09:10:00 AM,051XX S WOODLAWN AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,2124,002,4,41,03,1185098,1871211,2009,02/28/2018 03:56:25 PM,41.801756033,-87.596697152,"(41.801756033, -87.596697152)"
6915646,HR319447,05/13/2009 08:00:00 PM,008XX E 60TH ST,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,false,false,2133,002,5,41,04A,1182710,1865405,2009,02/28/2018 03:56:25 PM,41.785879699,-87.605635007,"(41.785879699, -87.605635007)"
6968734,HR371799,06/12/2009 03:40:00 PM,015XX E MIDWAY PLAISANCE,031A,ROBBERY,ARMED: HANDGUN,STREET,true,false,2132,002,5,41,03,1187563,1865609,2009,02/10/2018 03:50:01 PM,41.786325403,-87.587835338,"(41.786325403, -87.587835338)"
6903294,HR310369,05/08/2009 04:55:00 PM,012XX E 53RD ST,0460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),true,false,2131,002,4,41,08B,1185244,1870376,2009,02/10/2018 03:50:01 PM,41.799461294,-87.596187982,"(41.799461294, -87.596187982)"
6991833,HR397388,06/26/2009 09:30:00 PM,061XX S COTTAGE GROVE AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,0313,003,20,42,08A,1182621,1864425,2009,02/28/2018 03:56:25 PM,41.783192557,-87.605991715,"(41.783192557, -87.605991715)"
7003932,HR409197,07/03/2009 12:20:00 PM,050XX S DREXEL BLVD,033A,ROBBERY,ATTEMPT: ARMED-HANDGUN,SIDEWALK,false,false,2124,002,4,39,03,1183167,1871764,2009,02/28/2018 03:56:25 PM,41.803318702,-87.603761575,"(41.803318702, -87.603761575)"
6864138,HR269697,04/15/2009 05:34:00 PM,008XX E 62ND ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,true,false,0313,003,20,42,04B,1182741,1864078,2009,02/04/2016 06:33:39 AM,41.782237571,-87.605562528,"(41.782237571, -87.605562528)"
6961382,HR363451,06/08/2009 12:10:00 AM,051XX S KENWOOD AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,2124,002,4,41,08A,1185980,1871242,2009,02/28/2018 03:56:25 PM,41.801820311,-87.593461583,"(41.801820311, -87.593461583)"
7049441,HR455830,07/29/2009 09:50:00 PM,062XX S LAKE SHORE DR,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,PARK PROPERTY,false,false,0331,003,5,42,02,1190893,1864189,2009,02/28/2018 03:56:25 PM,41.782348942,-87.575671958,"(41.782348942, -87.575671958)"
6907520,HR315070,05/11/2009 03:03:57 PM,010XX E 54TH ST,0460,BATTERY,SIMPLE,ALLEY,false,false,2131,002,5,41,08B,1184000,1869811,2009,02/04/2016 06:33:39 AM,41.797940073,-87.600767648,"(41.797940073, -87.600767648)"
7044853,HR452195,07/27/2009 10:15:00 PM,015XX E 62ND ST,0460,BATTERY,SIMPLE,SIDEWALK,true,false,0314,003,5,42,08B,1187349,1864355,2009,02/04/2016 06:33:39 AM,41.782889416,-87.588659779,"(41.782889416, -87.588659779)"
7041156,HR443774,07/23/2009 05:00:00 AM,008XX E 52ND ST,0460,BATTERY,SIMPLE,STREET,false,false,2124,002,4,41,08B,1182640,1870712,2009,02/28/2018 03:56:25 PM,41.800444187,-87.605726972,"(41.800444187, -87.605726972)"
6903149,HR309949,05/08/2009 12:45:00 PM,056XX S LAKE PARK AVE,0330,ROBBERY,AGGRAVATED,STREET,false,false,2132,002,5,41,03,1187499,1868005,2009,02/28/2018 03:56:25 PM,41.792901733,-87.587993832,"(41.792901733, -87.587993832)"
7186847,HR598359,10/20/2009 04:30:00 PM,015XX E 57TH ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,2132,002,5,41,03,1187505,1867511,2009,02/28/2018 03:56:25 PM,41.791546017,-87.587987535,"(41.791546017, -87.587987535)"
7076468,HR478578,08/11/2009 09:20:00 PM,055XX S LAKE SHORE DR SB,0320,ROBBERY,STRONGARM - NO WEAPON,PARK PROPERTY,true,false,2132,002,5,41,03,1189847,1868716,2009,02/28/2018 03:56:25 PM,41.794796582,-87.579361271,"(41.794796582, -87.579361271)"
7161521,HR571316,10/04/2009 04:00:00 PM,016XX E 53RD ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,2132,002,5,41,03,1187973,1870444,2009,02/28/2018 03:56:25 PM,41.799583235,-87.586178024,"(41.799583235, -87.586178024)"
7149872,HR559587,09/27/2009 08:07:00 PM,013XX E 55TH ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,2131,002,4,41,03,1185746,1868788,2009,02/28/2018 03:56:25 PM,41.795091872,-87.594397105,"(41.795091872, -87.594397105)"
7253246,HR668240,11/30/2009 11:00:00 PM,017XX E 55TH ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,2132,002,5,41,03,1188871,1868869,2009,02/28/2018 03:56:25 PM,41.795239859,-87.582935296,"(41.795239859, -87.582935296)"
7087325,HR493293,07/22/2009 11:45:00 PM,061XX S CORNELL DR,031A,ROBBERY,ARMED: HANDGUN,PARK PROPERTY,true,false,0331,003,5,42,03,1188446,1864681,2009,02/28/2018 03:56:25 PM,41.783757845,-87.584627491,"(41.783757845, -87.584627491)"
7201155,HR612520,10/27/2009 04:00:00 PM,051XX S LAKE PARK AVE,0320,ROBBERY,STRONGARM - NO WEAPON,CTA PLATFORM,false,false,2132,002,4,41,03,1187536,1871363,2009,02/28/2018 03:56:25 PM,41.802115448,-87.58775136,"(41.802115448, -87.58775136)"
7143570,HR545497,09/19/2009 02:40:00 PM,015XX E 59TH ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,true,false,2132,002,5,41,03,1187484,1866177,2009,02/28/2018 03:56:25 PM,41.787885918,-87.588106937,"(41.787885918, -87.588106937)"
7157513,HR566310,10/01/2009 06:40:00 PM,053XX S DORCHESTER AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,2131,002,4,41,03,1186450,1870210,2009,02/28/2018 03:56:25 PM,41.798977312,-87.591770586,"(41.798977312, -87.591770586)"
7241019,HR655902,11/22/2009 03:50:00 PM,050XX S BLACKSTONE AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,2132,002,4,39,03,1186774,1871922,2009,02/28/2018 03:56:25 PM,41.803667488,-87.590528166,"(41.803667488, -87.590528166)"
7077047,HR484404,08/14/2009 11:00:00 PM,055XX S EVERETT AVE,0460,BATTERY,SIMPLE,STREET,false,false,2132,002,5,41,08B,1188983,1868707,2009,02/28/2018 03:56:25 PM,41.794792636,-87.582529785,"(41.794792636, -87.582529785)"
7055725,HR462498,08/02/2009 09:27:00 PM,060XX S LAKE SHORE DR,031A,ROBBERY,ARMED: HANDGUN,PARK PROPERTY,false,false,0331,003,5,42,03,1190422,1865381,2009,02/28/2018 03:56:25 PM,41.785631252,-87.577360323,"(41.785631252, -87.577360323)"
7120678,HR529588,09/09/2009 05:00:00 PM,061XX S COTTAGE GROVE AVE,0460,BATTERY,SIMPLE,SIDEWALK,true,false,0313,003,20,42,08B,1182617,1864574,2009,02/28/2018 03:56:25 PM,41.783601519,-87.606001759,"(41.783601519, -87.606001759)"
7177643,HR588049,10/14/2009 08:05:00 PM,012XX E 52ND ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,2124,002,4,41,03,1185239,1870909,2009,02/28/2018 03:56:25 PM,41.800924004,-87.596189555,"(41.800924004, -87.596189555)"
7233665,HR648606,11/18/2009 06:55:00 AM,050XX S DREXEL BLVD,0325,ROBBERY,VEHICULAR HIJACKING,STREET,false,false,0222,002,4,39,03,1183166,1871798,2009,02/28/2018 03:56:25 PM,41.803412024,-87.603764184,"(41.803412024, -87.603764184)"
7180714,HR590625,10/15/2009 02:55:00 PM,062XX S STONY ISLAND AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,0314,003,5,42,08A,1187940,1864073,2009,02/28/2018 03:56:25 PM,41.78210152,-87.586502002,"(41.78210152, -87.586502002)"
7099992,HR508440,08/28/2009 06:36:00 PM,061XX S DORCHESTER AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0314,003,20,42,08B,1186601,1864342,2009,02/10/2018 03:50:01 PM,41.782871487,-87.591402551,"(41.782871487, -87.591402551)"
7181316,HR592257,10/17/2009 01:15:00 AM,061XX S COTTAGE GROVE AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0313,003,20,42,08B,1182617,1864574,2009,02/28/2018 03:56:25 PM,41.783601519,-87.606001759,"(41.783601519, -87.606001759)"
7161276,HR569528,10/03/2009 05:25:00 PM,053XX S CORNELL AVE,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,SIDEWALK,false,false,2132,002,5,41,03,1188156,1870304,2009,02/10/2018 03:50:01 PM,41.799194698,-87.585511392,"(41.799194698, -87.585511392)"
